API 10/UWI,District,Filed Date,Approved Date,Expired Date,State/Province,County/Parish,Operator Alias (Legacy),Lease Name,Well Number,Formation,Permit Depth,True Vertical Depth,Permit Type,Well Type,Drill Type,Well Status,Permit Status,Field,Operator (Reported),Amended Date,Contact Name,Contact Phone,Operator Address,Operator City,Operator State,Operator Zip,Operator City 30mi,Section,Operator City 50mi,Township,Range,Block,Survey,True Vertical Depth UOM,Abstract,WGID,H2S Area,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),OFS Region,Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84),Lease Number,Permit Depth UOM,Permit Number,DI Basin,DI Play,DI Subplay,Operator Company Name,Operator Ticker
4210336890,8,2021-10-06,2021-11-08,2023-11-08,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,4005H,MCKNIGHT,9000,,NewDrill,OIL & GAS,H,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,18,Dallas,,,B21,"PSL/WADDELL, W N & CO",,1254,19352612,true,31.5060818,-102.6732109,PERMIAN BASIN,31.4843757,-102.6674479,,ft,873452,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336902,8,2021-10-26,2021-11-03,2023-11-03,TX,CRANE (TX),BLACKBEARD OPERATING,BUCCANEER,12,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,5,Dallas,,,B21,"PSL/ THOMASON, MRS R",,312,19353794,true,31.5443012,-102.7268832,PERMIAN BASIN,31.5443012,-102.7268832,,ft,873991,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336869,8,2021-09-07,2021-11-01,2023-11-01,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR B,3189,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,28,Dallas,,,B26,"PSL / WADDELL, W N & CO",,1271,19351151,true,31.5096422,-102.6011935,PERMIAN BASIN,31.5096422,-102.6011935,,ft,872583,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336887,8,2021-09-29,2021-10-25,2023-10-25,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3083,"CLEAR FORK,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,18,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1265,19352302,true,31.5274995,-102.6283831,PERMIAN BASIN,31.5274995,-102.6283831,,ft,873221,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336900,8,2021-10-12,2021-10-19,2023-10-19,TX,CRANE (TX),BLACKBEARD OPERATING,BUCCANEER,3,,9000,9000,NewDrill,OIL,V,DUC,Active,ARMER,"BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,5,Dallas,,,B21,"PSL/THOMASON, MRS R",,312,19352959,true,31.5390847,-102.7210462,PERMIAN BASIN,31.5390847,-102.7210462,,ft,873597,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336893,8,2021-10-08,2021-10-14,2023-10-14,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3564,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,18,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1265,19352615,true,31.5306548,-102.6458196,PERMIAN BASIN,31.5306548,-102.6458196,,ft,873516,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336891,8,2021-10-06,2021-10-13,2023-10-13,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,4006H,MCKNIGHT,9000,,NewDrill,OIL & GAS,H,DRILLED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,18,Dallas,,,B21,"PSL/WADDELL, W N & CO",,1254,19352613,true,31.5049528,-102.6773537,PERMIAN BASIN,31.4833007,-102.6721202,,ft,873453,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336892,8,2021-10-06,2021-10-13,2023-10-13,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,4500H,TUBB,9000,,NewDrill,OIL & GAS,H,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,20,Dallas,,,B21,"PSL/WADDELL, W N & CO",,1256,19352614,true,31.5073334,-102.6414418,PERMIAN BASIN,31.4908311,-102.6393751,,ft,873454,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336894,8,2021-10-08,2021-10-13,2023-10-13,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3114,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B21,"PSL/WADDELL, W N & CO",,1255,19352616,true,31.5075000,-102.6587699,PERMIAN BASIN,31.5075000,-102.6587699,,ft,873518,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336888,8,2021-09-29,2021-10-06,2023-10-06,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3585,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,18,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1265,19352303,true,31.5224746,-102.6353694,PERMIAN BASIN,31.5224746,-102.6353694,,ft,873223,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336885,8,2021-09-28,2021-10-04,2023-10-04,TX,CRANE (TX),BLACKBEARD OPERATING,BUCCANEER,10,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,5,Dallas,,,B21,"PSL / THOMASON, MRS R",,312,19352301,true,31.5405730,-102.7225961,PERMIAN BASIN,31.5405730,-102.7225961,,ft,873169,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336882,8,2021-09-23,2021-10-01,2023-10-01,TX,CRANE (TX),BLACKBEARD OPERATING,YELLOW JACK NWSW,12,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,8,Dallas,,,B21,"PSL / MC KNIGHT, M B",,1113,19352193,true,31.5289658,-102.6947790,PERMIAN BASIN,31.5289658,-102.6947790,,ft,873067,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336886,8,2021-09-28,2021-10-01,2023-10-01,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3075,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,18,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1265,19352328,true,31.5340936,-102.6357306,PERMIAN BASIN,31.5340936,-102.6357306,,ft,873170,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336867,8,2021-08-26,2021-09-30,2023-09-30,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3147,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1266,19350562,true,31.5110278,-102.6300193,PERMIAN BASIN,31.5110278,-102.6300193,,ft,872292,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336872,8,2021-09-16,2021-09-27,2023-09-27,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3129,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1266,19351774,true,31.5132115,-102.6401176,PERMIAN BASIN,31.5132115,-102.6401176,,ft,872872,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336871,8,2021-09-16,2021-09-21,2023-09-21,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3573,"CLEAR FORK,SAN ANGELO, UPPER,TUBB",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,18,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1265,19351780,true,31.5344464,-102.6423945,PERMIAN BASIN,31.5344464,-102.6423945,,ft,872866,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336876,8,2021-09-20,2021-09-21,2023-09-21,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3078,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,18,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1265,19351784,true,31.5302910,-102.6324999,PERMIAN BASIN,31.5302910,-102.6324999,,ft,872925,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336874,8,2021-09-16,2021-09-21,2023-09-21,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3123,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,20,Dallas,,,B21,"PSL/WADDELL, W N & CO",,1256,19351782,true,31.5123803,-102.6558560,PERMIAN BASIN,31.5123803,-102.6558560,,ft,872875,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336875,8,2021-09-20,2021-09-21,2023-09-21,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3118,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B21,"PSL/WADDELL, W N & CO",,1255,19351783,true,31.5037056,-102.6564393,PERMIAN BASIN,31.5037056,-102.6564393,,ft,872920,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336873,8,2021-09-16,2021-09-21,2023-09-21,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3152,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1266,19351781,true,31.5090223,-102.6266804,PERMIAN BASIN,31.5090223,-102.6266804,,ft,872874,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336856,8,2021-08-12,2021-09-16,2023-09-16,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3065,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,11,Dallas,,,B21,"PSL/WADDELL, W N & CO",,1243,19349946,true,31.5220550,-102.6560282,PERMIAN BASIN,31.5220550,-102.6560282,,ft,871957,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336865,8,2021-08-18,2021-09-16,2023-09-16,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3580,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,18,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1265,19350268,true,31.5284744,-102.6400390,PERMIAN BASIN,31.5284744,-102.6400390,,ft,872090,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336870,8,2021-09-08,2021-09-09,2023-09-09,TX,CRANE (TX),BLACKBEARD OPERATING,WILLIAM LARUE WELLER,3,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL,V,PERMITTED,Active,"ARMER,SAND HILLS","BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,27,Dallas,,,B17,"PSL / JACKSON, L E",,251,19351135,true,31.5568203,-102.7255996,PERMIAN BASIN,31.5568203,-102.7255996,,ft,872620,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336868,8,2021-09-03,2021-09-08,2023-09-08,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3017,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,REGULATORY BLACKBEARD,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,14,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1246,19351044,true,31.5159479,-102.7058854,PERMIAN BASIN,31.5159479,-102.7058854,,ft,872565,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336846,8,2021-08-05,2021-09-02,2023-09-02,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3176,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,29,Dallas,,,B26,"PSL / WADDELL, W N & CO",,1272,19349418,true,31.5098486,-102.6054584,PERMIAN BASIN,31.5098486,-102.6054584,,ft,871780,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336866,8,2021-08-24,2021-08-27,2023-08-27,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR I,3714,DEV.,9000,9000,NewDrill,OIL,V,PERMITTED,Active,"CORDONA LAKE, WEST","BLACKBEARD OPERATING, LLC",,JENNIFER KENNEDY,4324240050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,3,Dallas,,,3,H&TC RR CO,,139,19350572,,31.3412801,-102.5979858,PERMIAN BASIN,31.3412801,-102.5979858,,ft,872254,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336837,8,2021-07-19,2021-08-27,2023-08-27,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3067,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,11,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1243,19348386,true,31.5254439,-102.6443641,PERMIAN BASIN,31.5254439,-102.6443641,,ft,871336,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336855,8,2021-08-11,2021-08-24,2023-08-24,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3135,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,20,Dallas,,,B21,"PSL/WADDELL, W N & CO",,1256,19349945,true,31.5042696,-102.6465724,PERMIAN BASIN,31.5042696,-102.6465724,,ft,871908,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336864,8,2021-08-18,2021-08-24,2023-08-24,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3070,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,11,Dallas,,,B21,"PSL/WADDELL, W N & CO",,1243,19350267,true,31.5194802,-102.6544698,PERMIAN BASIN,31.5194802,-102.6544698,,ft,872088,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336853,8,2021-08-16,2021-08-19,2023-08-19,TX,CRANE (TX),BLACKBEARD OPERATING,STEDE BONNET N,10,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL,V,DUC,Active,"ARMER,SAND HILLS","BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,10,Dallas,,,B21,"PSL / MC KNIGHT, M B",,1114,19349950,true,31.5416869,-102.6528760,PERMIAN BASIN,31.5416869,-102.6528760,,ft,871994,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336852,8,2021-08-11,2021-08-19,2023-08-19,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3026,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",2021-09-02,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,17,Dallas,,,B21,"PSL/WADDELL, W N & CO",,1253,19349751,true,31.5018694,-102.7055154,PERMIAN BASIN,31.5018694,-102.7055154,,ft,871902,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336854,8,2021-08-11,2021-08-19,2023-08-19,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3402,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,22,Dallas,,,B21,"PSL/WADDELL, W N & CO",,1258,19349951,true,31.4968503,-102.6616923,PERMIAN BASIN,31.4968503,-102.6616923,,ft,871907,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336838,8,2021-07-19,2021-08-17,2023-08-17,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3182,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,29,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1272,19348402,true,31.5008615,-102.6117162,PERMIAN BASIN,31.5008615,-102.6117162,,ft,871369,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336850,8,2021-08-09,2021-08-17,2023-08-17,TX,CRANE (TX),BLACKBEARD OPERATING,LANDLUBBER,47,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL,V,COMPLETED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,26,Dallas,,,B17,"O`NEAL, M C / MC KNIGHT, M B",,1107,19349562,true,31.5540288,-102.7094098,PERMIAN BASIN,31.5540288,-102.7094098,,ft,871823,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336851,8,2021-08-09,2021-08-10,2023-08-10,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3261,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,23,Dallas,,,B21,"PSL/WADDELL, W N & CO",,1205,19349563,true,31.4871645,-102.6767120,PERMIAN BASIN,31.4871645,-102.6767120,,ft,871836,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336849,8,2021-08-06,2021-08-06,2023-08-06,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3400,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,21,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1257,19349405,true,31.5007938,-102.6453402,PERMIAN BASIN,31.5007938,-102.6453402,,ft,871811,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336845,8,2021-08-05,2021-08-06,2023-08-06,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3155,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,COMPLETED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,20,Dallas,,,B26,"PSL / WADDELL, W N & CO",,1267,19349404,true,31.5225857,-102.6235053,PERMIAN BASIN,31.5225857,-102.6235053,,ft,871771,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336848,8,2021-08-06,2021-09-02,2023-09-02,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3057,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,12,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1244,19349411,true,31.5204723,-102.6611231,PERMIAN BASIN,31.5204723,-102.6611231,,ft,871810,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336847,8,2021-08-06,2021-09-02,2023-09-02,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3170,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,29,Dallas,,,B26,"PSL / WADDELL, W N & CO",,1272,19349424,true,31.5103318,-102.6150863,PERMIAN BASIN,31.5103318,-102.6150863,,ft,871788,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
